0,W,n,n,n,n
1,W,n,n,n,n
2,W,n,n,n,n
3,W,n,n,n,n
4,W,n,n,n,n
5,W,n,n,n,n
6,W,n,n,n,n
7,W,n,n,n,n
8,W,n,n,n,n
9,W,n,n,n,n
10,Y,p,15,44,n
11,Y,p,15,44,n
12,Y,p,15,44,n
13,Y,p,15,44,n
14,Y,p,15,44,n
15,Y,p,15,44,n
16,Y,p,15,44,n
17,Y,p,15,44,n
18,Y,p,15,44,n
19,Y,p,15,44,n
20,Y,p,15,44,n
21,Y,p,15,44,n
22,Y,p,15,44,n
23,Y,p,15,44,n
24,Y,p,15,44,n
25,Y,p,15,44,n
26,Y,p,15,44,n
27,Y,p,15,44,n
28,Y,p,15,44,n
29,Y,p,15,44,n
30,Y,p,15,44,n
31,Y,p,15,44,n
32,Y,p,15,44,n
33,Y,p,15,44,n
34,Y,p,15,44,n
35,Y,p,15,44,n
36,Y,p,15,44,n
37,Y,p,15,44,n
38,Y,p,15,44,n
39,Y,p,15,44,n
40,Y,p,15,44,n
41,Y,p,15,44,n
42,Y,p,15,44,n
43,Y,p,15,44,n
44,Y,p,15,44,n
45,Y,p,15,44,n
46,Y,p,15,44,n
47,Y,p,15,44,n
48,Y,p,15,44,n
49,Y,p,15,44,n
50,Y,p,15,44,n
51,Y,p,15,44,n
52,Y,p,15,44,n
53,Y,p,15,44,n
54,Y,p,15,44,n
55,Y,p,15,44,n
56,Y,p,15,44,n
57,Y,p,15,44,n
58,Y,p,15,44,n
59,Y,p,15,44,n
60,Y,p,15,44,n
61,Y,p,15,44,n
62,Y,p,15,44,n
63,Y,p,15,44,n
64,Y,p,15,44,n
65,Y,p,15,44,n
66,Y,p,15,44,n
67,Y,p,15,44,n
68,Y,p,15,44,n
69,Y,p,15,44,n
70,Y,p,15,44,n
71,Y,p,15,44,n
72,Y,p,15,44,n
73,Y,p,15,44,n
74,Y,p,15,44,n
75,Y,p,15,44,n
76,Y,p,15,44,n
77,Y,p,15,44,n
78,Y,p,15,44,n
79,Y,p,15,44,n
80,Y,p,15,44,n
81,Y,p,15,44,n
82,Y,p,15,44,n
83,Y,p,15,44,n
84,Y,p,15,44,n
85,Y,p,15,44,n
86,Y,p,15,44,n
87,Y,p,15,44,n
88,Y,p,15,44,n
89,Y,p,15,44,n
90,Y,p,15,44,n
91,Y,p,15,44,n
92,Y,p,15,44,n
93,Y,p,15,44,n
94,Y,p,15,44,n
95,Y,p,15,44,n
96,Y,p,15,44,n
97,Y,p,15,44,n
98,Y,p,15,44,n
99,Y,p,15,44,n
100,W,n,n,n,n
101,W,n,n,n,n
102,W,n,n,n,n
103,W,n,n,n,n
104,W,n,n,n,n
105,W,n,n,n,n
106,W,n,n,n,n
107,W,n,n,n,n
108,W,n,n,n,n
109,W,n,n,n,n
110,W,n,n,n,n
111,W,n,n,n,n
112,W,n,n,n,n
113,W,n,n,n,n
114,W,n,n,n,n
115,W,n,n,n,n
116,W,n,n,n,n
117,W,n,n,n,n
118,W,n,n,n,n
119,W,n,n,n,n
120,W,n,n,n,n
121,W,n,n,n,n
